booth_seq,booth_name,booth_number,booth_type,booth_url,booth_id,game_index_in_booth,game_title,game_description,game_price,game_player,game_play_time,game_target_age,game_tags,game_publisher,game_url,game_source_section
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,9,[YON5O（ヨンゴー）],あのカードは4枚ある？ 流したのと同じカードが来ちゃった！ 回ってるカードを見極めて手札を揃えよう！,"¥1,000",2-8,1-5,6歳〜,"対戦, 自然",こげこげ堂本舗＆まどりや,https://gamemarket.jp/game/180039,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,10,[B.R.A.V.E. ～勇士候補生寮対抗不統一試験～],生徒カードを組み合わせで隣に課題を出しつつ隣から出される課題をクリアしよう！,"¥1,500",3-4,15-30,10歳〜,"対戦, ファンタジー",こげこげ堂本舗,https://gamemarket.jp/game/179897,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,11,[変体かるた],3つのゲームで変体仮名を覚えよう！,"¥1,500",1-99,15-30,12歳〜,"対戦, その他",こげこげ堂本舗＆まどりや,https://gamemarket.jp/game/179227,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,12,[Tamamlandı（タマランド）],カード4枚を並べ替え一番早くパズルを解こう！,"¥1,500",1-6,10-20,8歳〜,"対戦, その他",こげこげ堂本舗＆まどりや,https://gamemarket.jp/game/179226,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,13,[パトロンホールデム],シンプルなルールでベット（賭け）に集中できる、テキサスホールデム風カードゲーム,"¥1,500",3-5,30-60,10歳〜,"対戦, ファンタジー",こげこげ堂本舗＆まどりや,https://gamemarket.jp/game/178683,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,14,[YANG TAN （陽攤／ヤンタン）],スートと数字が別れた2種類のカードを組み合わせて七並べ！,"¥1,500",2-6,15-15,8歳〜,"対戦, テーマ無し",こげこげ堂本舗,https://gamemarket.jp/game/178410,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,15,[えくすくるーど！：ドッペルゲンガー],他人のNGカードを予想し、手札を出し切ろう！ お手軽推理ゲーム,"¥1,500",3-8,20-20,8歳〜,"対戦, ファンタジー",こげこげ堂本舗＆まどりや,https://gamemarket.jp/game/178408,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,16,[アルス・ノタリア ～君は魔法陣クリエイター～],大事なのは絵心よりも中二心！ なんでもできる「魔法陣開発」紙ペンお絵かきゲーム！,¥500,2-4,15-30,8歳〜,"対戦, ファンタジー",こげこげ堂本舗,https://gamemarket.jp/game/177559,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,17,[Trimau: Grand Tour（トライマウ：グランツール）],色を合わせて手札を早くなくそう！ 特殊カードなしのぺージワン系ゲーム,"¥1,800",2-6,15-15,9歳〜,"対戦, その他",こげこげ堂本舗,https://gamemarket.jp/game/157264,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,18,[そっくり星人],,"¥1,500",2-8,15-30,6歳〜,,こげこげ堂本舗＆まどりや,https://gamemarket.jp/game/104213,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,19,[イヌネコ探偵社],,"¥1,500",2-6,15-15,9歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/104144,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,20,[大喜利的生存競争ゲーム「合体アニマロイヤル！」],,¥500,3-7,15-20,6歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/94326,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,21,[パティスリー・トリックケイク],,"¥2,000",2-6,15-30,9歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/92126,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,22,[HATTORI],,"¥1,000",2,15-30,6歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/74685,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,23,[ボジョレーティング],ボジョレーヌーボーのキャッチコピーだけで本当の品質を予想してワインを買おう！,"¥1,500",3-5,15-15,9歳〜,"対戦, 現代",こげこげ堂本舗,https://gamemarket.jp/game/67083,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,24,[魔法少女ヴァーサス],,"¥1,500",2,15-15,9歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/67084,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,25,[シャーク・ロワイヤル],,"¥1,500",3-4,15-15,9歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/67082,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,26,[プレゼント工房のトントゥさん],,"¥2,500",3-6,20-20,9歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/22484,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,27,[ガラクタオークション],,"¥1,800",3-5,15-15,8歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/15400,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,28,[空母対空母 決戦カクーノ沖海戦],,¥500,2,15-30,12歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/3897,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,29,[ヴィラネックス～合併競議会～ 拡張セット「兵力と経済」],,"¥1,000",1-5,5-15,6歳〜,,こげこげ堂本舗,https://gamemarket.jp/game/173,ゲーム一覧
312,こげこげ堂本舗＆まどりや,両日 - E023,一般両日,https://gamemarket.jp/booth/1086,1086,30,[ヴィラネックス～合併競議会～],村の施設と資源を決めたら得点計算！ 超高速箱庭ゲーム！,"¥1,000",1-4,5-15,6歳〜,"対戦, ファンタジー",こげこげ堂本舗,https://gamemarket.jp/game/489,ゲーム一覧
313,すごねこゲームズ,両日 - E024,一般両日,https://gamemarket.jp/booth/6574,6574,1,[王家のまじない 新版],「役作り」×「成長システム」 解き明かす魔法は祝福か、災いか。,"¥3,500",1-4,15-30,8歳〜,"対戦, ファンタジー",すごろくねこほたて,https://gamemarket.jp/game/187935,新着ゲーム
314,リーフクローバー,両日 - E025,一般両日,https://gamemarket.jp/booth/5676,5676,1,[ヤタカラ],,"¥3,000",2-4,10-30,6歳〜,"対戦, その他",リーフクローバー,https://gamemarket.jp/game/183888,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,1,[ゆび感クレーンゲーム チャンピョンシップ],目隠し！ 指の指定！ 観客のガヤ！ 新感覚アクション・パーティーゲーム！,"¥2,000",2-6,15-15,6歳〜,"対戦, 現代",数寄ゲームズ,https://gamemarket.jp/game/186146,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,2,[プラハ 王国の首都],「アンダーウォーターシティーズ」「パルサー2849」作者の手による最新モダンユーロ,"¥8,500",1-4,45-150,12歳〜,"対戦, 中世",数寄ゲームズ,https://gamemarket.jp/game/178485,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,3,[ヨーロッパディバイデッド],ヨーロッパにおける冷戦後の影響力の競争ゲーム,"¥6,500",2,60-90,12歳〜,"対戦, 現代",数寄ゲームズ,https://gamemarket.jp/game/177898,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,4,[ハリウッドセンセーション],1920年代のハリウッドを舞台に、報道合戦を通して主演女優の座を争う2人用トリックテイキングゲーム,"¥2,000",2,30-30,10歳〜,"対戦, 現代",数寄ゲームズ,https://gamemarket.jp/game/177606,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,5,[Terramara/テラマラ],,"¥8,500",2-4,120-120,12歳〜,,数寄ゲームズ,https://gamemarket.jp/game/160161,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,6,[Aquatica / アクアティカ],,"¥7,000",1-4,30-60,12歳〜,,数寄ゲームズ,https://gamemarket.jp/game/158228,新着ゲーム
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,7,[地下迷宮と5つの部族],,"¥2,000",3-5,30-30,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/157887,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,8,[時代劇3600秒],,"¥3,000",2-7,20-70,0歳〜,,数寄ゲームズ,https://gamemarket.jp/game/129401,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,9,[トランプ、トリックス、ゲーム！],,"¥2,000",3-4,30-30,8歳〜,,数寄ゲームズ,https://gamemarket.jp/game/117005,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,10,[ペーターと2匹の牧羊犬],,"¥2,500",2,15-30,8歳〜,,数寄ゲームズ,https://gamemarket.jp/game/106603,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,11,[知略悪略],,"¥2,000",4-6,30-30,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/106310,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,12,[百科審議官],,"¥2,500",3,20-,0歳〜,,数寄ゲームズ,https://gamemarket.jp/game/84940,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,13,[ボトルインプ],,"¥2,000",2-4,30-30,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/73839,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,14,[姫騎士逃ゲテ～専用フィギュア],,"¥2,000",4,5-20,8歳〜,,数寄ゲームズ,https://gamemarket.jp/game/70744,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,15,[Gastronomic Evangelist],,"¥4,000",3-4,60-90,12歳〜,,数寄ゲームズ,https://gamemarket.jp/game/70507,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,16,[コプラス],,"¥4,500",2-4,10-30,9歳〜,,数寄ゲームズ,https://gamemarket.jp/game/69171,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,17,[そんな顔してどうしたの？],,"¥2,500",3-8,20-20,6歳〜,,数寄ゲームズ,https://gamemarket.jp/game/37420,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,18,[どっちの始末Show],,"¥1,500",3-5,20-20,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/25863,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,19,[夏休み大作戦],,"¥2,500",3-4,45-60,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/23685,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,20,[姫騎士逃ゲテ～],,"¥1,000",4,5-20,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/1263,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,21,[娘は誰にもやらん],,"¥1,000",2-6,10-10,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/35892,ゲーム一覧
315,数寄ゲームズ,両日 - E026,一般両日,https://gamemarket.jp/booth/1240,1240,22,[犯人は踊るポーカー],,¥500,3-4,5-20,10歳〜,,数寄ゲームズ,https://gamemarket.jp/game/1315,ゲーム一覧
316,スーパーナンバーワンゲームス,両日 - E027,一般両日,https://gamemarket.jp/booth/1975,1975,1,[スーパーナンバーワンゲームズ],,"¥10,000",2-4,40-120,10歳〜,"対戦, その他",スーパーナンバーワンゲームス,https://gamemarket.jp/game/187030,新着ゲーム
316,スーパーナンバーワンゲームス,両日 - E027,一般両日,https://gamemarket.jp/booth/1975,1975,2,[「トレカキ」拡張セット：光と闇の強襲],,"¥1,500",2-8,30-60,10歳〜,,スーパーナンバーワンゲームス,https://gamemarket.jp/game/133571,新着ゲーム
316,スーパーナンバーワンゲームス,両日 - E027,一般両日,https://gamemarket.jp/booth/1975,1975,3,[トレカキ],,"¥2,500",2-6,30-60,10歳〜,,スーパーナンバーワンゲームス,https://gamemarket.jp/game/130224,新着ゲーム
316,スーパーナンバーワンゲームス,両日 - E027,一般両日,https://gamemarket.jp/booth/1975,1975,4,[アキハバラーメン],,"¥4,000",3-4,45-90,12歳〜,,スーパーナンバーワンゲームス,https://gamemarket.jp/game/106112,新着ゲーム
316,スーパーナンバーワンゲームス,両日 - E027,一般両日,https://gamemarket.jp/booth/1975,1975,5,[酒魅人 〜しゅみじん〜],,"¥5,000",3-5,45-60,20歳〜,,スーパーナンバーワンゲームス,https://gamemarket.jp/game/54648,新着ゲーム
317,バババ抜き,両日 - E028,一般両日,https://gamemarket.jp/booth/6517,6517,1,[バババ抜き（新デザイン！）],ババが３枚！揃えるカードも３枚！だから３倍楽しい！！！,"¥1,540",2-6,15-25,6歳〜,,バババ抜き,https://gamemarket.jp/game/189035,新着ゲーム
317,バババ抜き,両日 - E028,一般両日,https://gamemarket.jp/booth/6517,6517,2,[バババ抜き],ババを３枚にすると、熱狂が生まれた。 バババ抜きなら、また夢中になれる。,"¥2,980",3-5,15-25,6歳〜,,バババ抜き,https://gamemarket.jp/game/187916,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,1,[Yuru Tarot 君のゆるいタロット占いが私を癒してくれるから #ゆる占い フルデッキ版 ],お悩み相談をエンタメにする、ゆるいタロット占い×大喜利系コミュニケーションゲーム #ゆる占い の フルデッキバージョン,"¥5,500",1-6,5-30,12歳〜,"対戦, その他",ヤブウチリョウコ,https://gamemarket.jp/game/184307,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,2,[推しセリフ],人生で一度は言ってみたいセリフを覚えて叫ぶゲーム,"¥1,430",2-6,10-15,7歳〜,"対戦, その他",ヤブウチリョウコ,https://gamemarket.jp/game/183036,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,3,[オシャレ迷子の私が君の力で大勝利する #イメコンゲーム],日本初！？ イメージコンサルティングゲーム！ 20種類のファッションタイプ診断、あなたがいちばん盛れるタイプは？,"¥2,000",3-6,15-,12歳〜,"対戦, その他",ヤブウチリョウコ,https://gamemarket.jp/game/182259,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,4,[ファッションコーディネートゲーム こんなとき、なに着る？ #なに着る],パーティ、TV 出演、石油王と会う日の服は！？ みんなでワイワイファッションコーディネートを楽しむゲーム！,"¥2,980",3-6,15-30,6歳〜,その他,ヤブウチリョウコ,https://gamemarket.jp/game/180229,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,5,[ゆらゆらペンギンミニ],小さくなって新登場！バランスゲーム×カードゲーム、ゆらゆらペンギンミニ,"¥1,980",2-6,15-,7歳〜,"対戦, 自然",ヤブウチリョウコ,https://gamemarket.jp/game/179549,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,6,[君のゆるいタロット占いが私を癒してくれるから #ゆる占い],さあ、タロット占い師になろう！ お悩み相談をエンタメにする、 ゆるいタロット占い×大喜利系コミュニケーションゲーム。,"¥1,980",1-6,5-20,12歳〜,"対戦, その他",ヤブウチリョウコ,https://gamemarket.jp/game/178515,新着ゲーム
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,7,[推しの尊さを語る君と知ったかぶりの私へ＃推し語り],その愛が試される。オタクたちの、愛と、コダワリと、知識のトークバトル。,"¥1,680",2-6,20-30,12歳〜,"対戦, その他",ヤブウチリョウコ,https://gamemarket.jp/game/176157,ゲーム一覧
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,8,[ゆらゆらペンギン],,"¥2,500",2-6,15-20,7歳〜,"対戦, 自然",ヤブウチリョウコ,https://gamemarket.jp/game/151032,ゲーム一覧
318,ヤブウチリョウコ,両日 - E029,一般両日,https://gamemarket.jp/booth/3433,3433,9,[ハッピーバースデーケーキ],,"¥2,500",2-8,15-30,6歳〜,"対戦, その他",ヤブウチリョウコ,https://gamemarket.jp/game/152836,ゲーム一覧
319,ゾーイモーイ,両日 - E030,一般両日,https://gamemarket.jp/booth/4297,4297,1,[タイムマシンの幻想],全員、タイムトラベラー。タイムトラベルのロマンを感じる2–4人対戦ゲーム。,"¥3,000",2-4,20-30,10歳〜,"対戦, SF",ゾーイモーイ,https://gamemarket.jp/game/188168,新着ゲーム
319,ゾーイモーイ,両日 - E030,一般両日,https://gamemarket.jp/booth/4297,4297,2,[セイレーンの誘惑],誘惑に溺れる、15分。わかっているのに聴きすぎる！ 魅惑のチキンレース。,"¥2,500",2-4,15-20,10歳〜,"対戦, 神話",ゾーイモーイ,https://gamemarket.jp/game/179857,新着ゲーム
319,ゾーイモーイ,両日 - E030,一般両日,https://gamemarket.jp/booth/4297,4297,3,[ケルベロスの覚醒],眠っていた恐怖が、目を覚ます。三つ首の番犬ケルベロスから仲間の魂を救い出す、2人用協力ゲーム！,"¥2,500",2,10-20,10歳〜,"協力, 神話",ゾーイモーイ,https://gamemarket.jp/game/179270,新着ゲーム
319,ゾーイモーイ,両日 - E030,一般両日,https://gamemarket.jp/booth/4297,4297,4,[メドゥーサの敗北],みんな石化する、勇者紛れ込む。メドゥーサの弱点をポーズで伝える、ちょっと変わったパーティーゲーム！,"¥2,500",4-6,15-30,7歳〜,"対戦, 神話",ゾーイモーイ,https://gamemarket.jp/game/179224,新着ゲーム
320,ジー・モード（みんなで空気読み。）,両日 - E031,一般両日,https://gamemarket.jp/booth/5600,5600,1,[みんなで空気読み。究極の二択 拡張カード第2弾「ご当地ネタ究極の二択」],,¥800,3-8,10-30,15歳〜,"対戦, 現代",ジー・モード（みんなで空気読み。）,https://gamemarket.jp/game/187380,新着ゲーム
320,ジー・モード（みんなで空気読み。）,両日 - E031,一般両日,https://gamemarket.jp/booth/5600,5600,2,[みんなで空気読み。究極の二択 拡張カード第1弾「TVゲーム究極の二択」],,¥800,3-8,10-30,15歳〜,"対戦, 現代",ジー・モード（みんなで空気読み。）,https://gamemarket.jp/game/185238,新着ゲーム
320,ジー・モード（みんなで空気読み。）,両日 - E031,一般両日,https://gamemarket.jp/booth/5600,5600,3,[みんなで空気読み。究極の二択],,"¥2,000",3-8,10-30,15歳〜,"対戦, 現代",ジー・モード（みんなで空気読み。）,https://gamemarket.jp/game/184022,新着ゲーム
321,七星工房,両日 - E032,一般両日,https://gamemarket.jp/booth/5440,5440,1,[キャトル],UFO OF Alive オーブで生存を掴め！,"¥2,500",2-5,10-20,6歳〜,"対戦, SF",七星工房,https://gamemarket.jp/game/186213,新着ゲーム
321,七星工房,両日 - E032,一般両日,https://gamemarket.jp/booth/5440,5440,2,[CALAND ANGLERS(カランドアングラーズ)],リアルな釣りの雰囲気を再現したダイスフィッシングゲーム！,¥300,2-4,15-30,6歳〜,"対戦, 自然",七星工房,https://gamemarket.jp/game/185499,新着ゲーム
321,七星工房,両日 - E032,一般両日,https://gamemarket.jp/booth/5440,5440,3,[COLOSH(コロッシュ)],将棋を元にして作られた新感覚ボードゲーム！,"¥5,000",2,30-60,12歳〜,"対戦, その他",七星工房,https://gamemarket.jp/game/183788,新着ゲーム
321,七星工房,両日 - E032,一般両日,https://gamemarket.jp/booth/5440,5440,4,[ふぉとぱーせんと！],家族で楽しめる『想い出&推理』ボードゲーム！,"¥1,500",2-6,5-10,6歳〜,協力,七星工房,https://gamemarket.jp/game/183781,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,1,[WAOの4問謎],卵が先か、鶏が先か。,¥100,1-0,10-,10歳〜,,WAO,https://gamemarket.jp/game/188080,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,2,[迷宮しりとり],しりとりで進む謎解き,¥500,1,30-45,10歳〜,,WAO,https://gamemarket.jp/game/186985,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,3,[探偵と怪盗と３つの謎と],探偵と怪盗と３つの謎にまつわる物語。,¥500,1,45-60,10歳〜,,WAO,https://gamemarket.jp/game/185281,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,4,[スパイラルドラフト],選んで、置くだけ。,"¥3,000",2-4,20-30,10歳〜,対戦,WAO,https://gamemarket.jp/game/185208,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,5,[NAZOTOKI QUEST],謎を解きダンジョンを突き進め！,¥500,1,45-60,10歳〜,その他,WAO,https://gamemarket.jp/game/183959,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,6,[SUPER NAZOTOKI WORLD],謎にあふれた世界を大冒険！,¥500,1,45-60,10歳〜,その他,WAO,https://gamemarket.jp/game/183958,新着ゲーム
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,7,[Maid10!],"Made10, Aid 10.","¥2,000",3-4,10-20,10歳〜,"対戦, その他",WAO,https://gamemarket.jp/game/183830,ゲーム一覧
322,WAO,両日 - E033,一般両日,https://gamemarket.jp/booth/5500,5500,8,[私の頭の中の天使と悪魔],ささやいて、そそのかす。,"¥2,000",4-6,15-20,6歳〜,"チーム戦, SF",WAO,https://gamemarket.jp/game/183828,ゲーム一覧
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,1,[ほりほりコーギーは、みつけたい！],お友達のコーギーがお庭に何かをかくしたらしい…好奇心旺盛なコーギーは、ほっとけるわけがない！ほってほってみつけちゃうぞ！,"¥1,000",2,5-10,6歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/188133,新着ゲーム
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,2,[パン？パン？コーギー？?を、みきわめたい！３],あのパンとコーギーをみわけるゲーム『パン？パン？コーギー？？をみきわめたい！』がついに３作目！,"¥1,000",2-10,5-10,6歳〜,"対戦, その他",よしの企画,https://gamemarket.jp/game/187338,新着ゲーム
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,3,[ガン！ガン！コーギーはぶつかりたい！],コギプロまつりだー！たくさんぶつかって、まんぞくしたら勝ちだよ。,"¥2,000",2-4,5-10,6歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/184289,新着ゲーム
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,4,[パン？パン？コーギー？?を、みきわめたい！2],あのパンとコーギーをみわけるゲーム『パン？パン？コーギー？？をみきわめたい！』の続編です！,"¥1,000",2-10,5-10,6歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/183290,新着ゲーム
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,5,[どすどすコーギーは、うばいたい！],おやつをうばいあおう！うばい！うばわれ！大騒ぎ！,"¥2,500",2-4,15-30,7歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/182131,新着ゲーム
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,6,[パン？パン？コーギー？?を、みきわめたい！],つぎつぎとくりだされるコーギーとパン！？みきわめられるかな？,"¥1,000",2-10,5-10,6歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/180808,新着ゲーム
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,7,[いやいやコーギーと、あるきたい！],わがままコーギーはあっちに行ったりこっちに行ったり。お友達に会いにお散歩へ！日が暮れる前にお家に帰れるかな？,"¥2,000",1-6,10-15,9歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/152495,ゲーム一覧
324,よしの企画,両日 - E035,一般両日,https://gamemarket.jp/booth/3124,3124,8,[ねむねむコーギーを、さわりたい！],寝ているコーギーは思わずさわりたくなる！起こさないように、たくさんさわろう！！,"¥2,000",2-8,1-10,10歳〜,"対戦, 自然",よしの企画,https://gamemarket.jp/game/126382,ゲーム一覧
325,株式会社文理,両日 - E036,一般両日,https://gamemarket.jp/booth/6624,6624,1,[コトバリエ],バリエーションは無限大∞！ 頭を使った連想カードゲーム,"¥1,500",1-4,15-30,5歳〜,"対戦, その他",株式会社文理,https://gamemarket.jp/game/188089,新着ゲーム
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,1,[DisMan -ディスマン-],ゴーストップ×ショーダウン 姉妹の絆で悪夢から生還せよ,"¥2,000",3-5,20-40,12歳〜,"対戦, ホラー",NAKED QUALIA,https://gamemarket.jp/game/189223,新着ゲーム
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,2,[プリンセスエモレーション],選択で姫が紡ぐ、恋と駆け引きのエモ争奪戦！デッキビルドお姫様育成ゲーム,"¥5,000",1-4,60-90,12歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/187713,新着ゲーム
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,3,[新約 Necromancer’s Night（ネクロマンサーズナイト）],盤上遊戯 × 美少女カードゲームの決定版‼,"¥6,000",1-4,90-180,12歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/185487,新着ゲーム
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,4,[セイレイコネクト EASTMAP／WESTMAP],これはキミとセイレイの出会いで紡ぐ物語,"¥2,000",2-4,30-90,10歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/184540,新着ゲーム
326,NAKED QUALIA,両日 - E037,一般両日,https://gamemarket.jp/booth/4534,4534,5,[魔剣姫学園物語SSS～Sunrise SunSet～],運命×知略のカードバトル決定版,"¥3,000",2-4,30-90,12歳〜,"対戦, ファンタジー",NAKED QUALIA,https://gamemarket.jp/game/183327,新着ゲーム
